"Molecule ChEMBL ID","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","Target ChEMBL ID","Energy","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
"CHEMBL200716","O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)s2)SC1=S","IC50","'='",3235.94,"nM","CHEMBL4372",-13.970134520167353,4.354300000000002,102.27980000000002,170.4217224783827,57.61,395.9139999999999,394.95113386000037,4,1,4,1,6,1,8,24,34,0,0,3,2,1,1,1,1,1,1,0,0,0.0625,14.480086500093998,8.412001716938546,7.103982648275892,4.892788217432564,3.6078312473905303,10.901044082073867,4.061209975074434,2.5146718853645305,1.5785622712474383,-1.6699999999999984,8.62030887051017,7.062823247775275,3.6968314362469434,0,32.70259670913596,9.589074368143644,0,17.213974199233277,41.15964875986982,5.022633313741326,17.923870088666497,0,0,0,46.91748416060507,27.034709564782833,1.4311996572326342,4.899909730850478,0,0,6.496859684315945,51.05942926731244,0,10.440598685398296,69.16657500950295,5.1088081911072125,14.48898409899412,0,0,11.336785877934737,47.665535697996916,35.78519806838574,14.776927701143926,17.241963519422026,10.817393769874915,0,0,7.33837938658414,5.969305287951849,16,0,1,0,0,3,0,0,1,3,0,24,16,4,0,11,5,0,4,7,4,0,0,0,0,4,1,2,1,2,14,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL200222","O=C(O)CN1C(=O)/C(=C/c2ccc(/C=C3\SC(=S)N(CC(=O)O)C3=O)s2)SC1=S","IC50","'='",1584.89,"nM","CHEMBL4372",-75.24588503820453,2.3197,119.34860000000003,201.00125269928745,115.22,486.599,485.9142410400003,8,2,6,2,11,2,13,29,39,0,0,3,1,2,2,1,2,2,0,0,0,0.125,17.467641290741042,10.21536514345782,9.043140788284612,6.250198636111805,4.894944268632559,11.765875400674641,4.734145114059811,2.8925511711446146,1.841885133778704,-2.0599999999999987,11.95489154425876,8.75061929547604,4.925393735947043,0,65.40519341827192,19.178148736287287,0,20.720362836764355,21.89511044310668,0,14.9665428065364,0,0,0,59.29630266281036,40.36183356786349,2.8623993144652684,9.799819461700956,0,0,12.99371936863189,31.64940483050928,0,0,103.79448436060615,10.217616382214425,28.97796819798824,0,0,11.336785877934737,47.95951678487562,24.18898090739772,9.754294387402599,20.77634147714185,21.634787539749833,0,0,14.67675877316828,11.938610575903699,16,0,0,0,0,5,0,0,2,6,0,29,18,8,0,13,2,0,6,14,8,0,0,0,0,6,2,4,2,3,12,0,0,0,3,0,0,0,0,0,0,0
"CHEMBL3098994","Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cccc5cccnc45)cc3)ccc2n1","IC50","'='",11000,"nM","CHEMBL4372",106.21300283729494,5.592920000000004,126.02459999999999,207.4029556665174,80.89999999999999,404.4729999999998,404.1637112600006,5,3,5,2,4,1,5,31,51,0,0,5,5,0,0,2,0,0,3,0,0,0.038461538461538464,15.197102672463696,8.519371729481785,5.995400148658335,4.038649804449593,2.674257721797895,18.36101251598166,5.995400148658335,4.038649804449593,2.674257721797895,-4.249999999999999,6.886620641122085,7.536079011018543,3.573913879277201,11.029530329014648,15.875136771245923,0,6.851892117295679,39.35481212551103,84.72433841043761,4.235526234984602,32.9327528475561,0,11.374772549367124,0,0,32.33295887395016,0,9.967957041894417,0,6.851892117295679,11.029530329014648,95.98171789698307,0,11.126902983393991,39.08780214288074,11.029530329014648,14.76249422596624,0,0,0,36.25451224597977,54.712274562635734,49.2532228358646,30.224021221615597,0,4.235526234984602,0,5.907179729351506,0,26,0,0,0,0,0,0,2,2,1,0,31,26,1,0,14,14,0,5,6,5,0,0,0,0,1,0,3,1,2,24,0,0,0,0,5,0,0,0,0,4,2
"CHEMBL3098992","Cc1cc(N)c2cc(NC(=O)c3ccc(-c4cncc5ccccc45)cc3)ccc2n1","IC50","'='",13000,"nM","CHEMBL4372",104.1553836130281,5.592920000000003,126.02459999999999,207.40295566651739,80.89999999999999,404.47299999999984,404.1637112600006,5,3,5,2,4,1,5,31,51,0,0,5,5,0,0,2,0,0,3,0,0,0.038461538461538464,15.197102672463696,8.519371729481785,6.0085967497833455,4.0518464055746035,2.6775568720791476,18.36101251598166,6.0085967497833455,4.0518464055746035,2.6775568720791476,-4.249999999999999,6.886620641122085,7.536079011018543,3.573913879277201,11.029530329014648,15.875136771245923,0,6.851892117295679,39.35481212551103,84.85481491358908,4.235526234984602,32.80227634440464,0,11.374772549367124,0,0,32.33295887395016,0,9.967957041894417,0,6.851892117295679,11.029530329014648,96.11219440013454,0,11.126902983393991,38.95732563972928,11.029530329014648,14.76249422596624,0,0,0,36.25451224597977,54.056080069437236,55.426118046679356,24.707320503999338,0,4.235526234984602,0,5.907179729351506,0,26,0,0,0,0,0,0,2,2,1,0,31,26,1,0,14,14,0,5,6,5,0,0,0,0,1,0,3,1,2,24,0,0,0,0,5,0,0,0,0,4,2
"CHEMBL199390","O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)SC1=S","IC50","'='",263.03,"nM","CHEMBL4372",-21.485551472685234,4.539200000000002,101.67880000000001,174.47398419876188,70.75,414.2909999999999,412.9350051280003,5,1,4,1,6,1,9,25,34,0,0,3,2,1,1,1,1,1,1,0,0,0.0625,14.797483338193954,8.16245184552466,6.650308631630075,4.5791314900743645,2.981001755146461,10.590026318578479,4.250192211579048,2.644877289331123,1.6494306099366687,-1.7999999999999987,9.775561711295785,7.210058966354493,3.8990754291420613,0,32.70259670913596,9.589074368143644,0,16.726315868236203,39.53438098925987,10.045266627482652,18.80697031383964,0,0,0,47.18163817290284,30.08110194566596,1.4311996572326342,4.899909730850478,0,0,6.496859684315945,50.922744098563605,0,11.323698910571437,69.43072902180073,9.52595912816056,14.48898409899412,0,0,0,47.18163817290284,30.212093538316473,11.615523237732562,25.916471590734456,22.3378886076238,0,0,7.33837938658414,5.969305287951849,16,0,2,0,0,2,0,0,1,3,1,25,16,4,0,11,5,0,4,9,5,0,0,0,0,5,1,2,1,2,14,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL197764","O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(I)cc3)o2)SC1=S","IC50","'='",5600,"nM","CHEMBL4372",-22.40779971731816,3.8370000000000015,104.3758,174.53426036621,70.75,471.29699999999985,470.90959780000026,5,1,4,1,6,1,8,24,34,0,0,3,2,1,1,1,1,1,1,0,0,0.0625,15.065159264324139,8.296289808589753,6.784146594695168,4.3246219001783395,2.943592907223505,10.901044082073867,4.061209975074434,2.5146718853645305,1.5785622712474383,-1.6499999999999988,8.634154255893927,7.075349055414736,3.70485972753872,0,32.70259670913596,9.589074368143644,3.5701822710653963,18.097074424406422,45.57679969692317,0,18.80697031383964,0,0,0,46.57062901950587,31.45186050183618,1.4311996572326342,4.899909730850478,0,0,6.496859684315945,50.49007844980965,0,11.323698910571437,68.81971986840375,9.52595912816056,14.48898409899412,0,0,0,36.064595807764405,46.760545457721236,15.185705508797959,17.241963519422026,22.3378886076238,0,0,7.33837938658414,5.969305287951849,16,0,0,0,1,2,0,0,1,3,1,24,16,4,0,11,5,0,4,9,5,0,0,0,0,4,1,2,1,2,14,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL559911","O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc2ncsc2c1","IC50","'='",10000,"nM","CHEMBL4372",-0.9401653509104728,5.4353000000000025,113.36150000000002,182.0926765783303,71.95,429.573,428.9734105920003,5,1,4,1,7,0,9,27,38,0,0,5,5,0,0,3,0,0,2,0,0,0,16.057116852993957,10.952363596125624,9.089305939669485,6.922652080832662,5.464578640993941,12.510024120041763,4.959386773889773,3.300829822819182,2.130340483177942,-2.329999999999999,8.782967271138903,6.378740203356052,3.019729840852745,4.715119613734132,18.385754026223353,10.023291153407584,0,13.7075855617022,64.0775384593108,1.4118420783282006,31.00431645672048,0,5.001081976687867,0,34.01035763380421,23.537224624359336,0,9.967957041894417,0,4.895483475517775,4.715119613734132,59.18205498379302,0,10.571075188549761,69.46797203207038,0,4.715119613734132,18.385754026223353,0,34.01035763380421,12.08483741532659,41.610626655647366,5.563451491696996,44.522901218209796,10.008705673540632,1.4118420783282006,0,10.023291153407584,0,18,0,0,0,0,4,0,1,2,2,0,27,15,2,0,13,12,0,4,7,5,0,0,0,0,2,0,1,1,5,18,0,0,0,3,2,0,0,0,0,4,2
"CHEMBL563737","COc1ccc(-c2ccc(S(=O)(=O)Nc3sccc3-c3nc4ccccc4s3)cc2)cc1","IC50","'='",3800,"nM","CHEMBL4372",34.65453808529309,6.501200000000004,132.17149999999995,218.9213758463793,68.29,478.61999999999995,478.0479554360005,5,1,7,1,6,0,8,32,50,0,0,5,5,0,0,2,0,0,3,0,0,0.041666666666666664,17.793406676566274,11.438653419697939,9.11766202859614,6.755005074489943,5.044393859069998,17.312810524541803,5.7826894843472765,3.8152923856929104,2.4004513383639448,-3.199999999999999,8.624911649823298,8.384453104004299,3.997802000788842,9.45198256753418,20.439727964158735,10.023291153407584,0,23.302895454893736,88.80304108480823,1.4118420783282006,31.91459880602911,0,5.001081976687867,5.749511833283905,22.673571755869474,37.869397471350936,0,4.9839785209472085,0,4.895483475517775,11.753072072616721,83.90755760929045,0,27.447490005227657,47.91456552005029,4.736862953800049,4.715119613734132,13.401775505276145,0,22.673571755869474,36.25451224597977,58.77994834670465,5.563451491696996,45.45295202337949,15.758217506824536,1.4118420783282006,0,10.023291153407584,0,24,0,0,0,0,3,0,1,1,3,0,32,25,2,0,14,13,0,7,8,5,0,0,0,0,2,1,1,2,3,23,0,0,0,2,3,0,0,0,0,2,1
"CHEMBL7463","CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21","IC50","'='",1500,"nM","CHEMBL4372",4.490107772955725,3.6415000000000015,123.37140000000005,213.53730888391436,70.13,412.4929999999997,412.18992600800067,6,2,8,2,4,2,6,31,55,0,0,5,4,0,1,2,0,1,2,0,0,0.2,15.105350962927558,8.394316267963653,6.024159510816796,4.2783639207117945,3.0806983260342986,20.28874345896357,6.024159510816796,4.2783639207117945,3.0806983260342986,-3.6399999999999992,6.203185121454108,7.558237194119796,3.251485374935645,5.309813353288376,46.70688559245453,16.08593405245959,0,47.65651612046824,60.68514008293588,2.8236841566564013,32.95205892430065,0,0,0,0,42.5694467605449,0,19.75382600215946,0,12.869784585645323,20.448513484880436,71.81204306632986,0,0,44.76641838300366,14.444012648871086,14.898887721432018,0,0,0,36.25451224597977,38.9062758015364,68.22450562754422,24.85379462184073,0,2.8236841566564013,0,11.814359458703011,0,25,0,0,0,0,0,0,1,3,2,0,31,32,2,0,14,11,0,8,8,6,0,0,0,0,2,0,1,5,0,23,0,0,0,3,2,0,0,0,0,4,2
"CHEMBL381845","O=C(O)CN1C(=O)/C(=C/c2ccc(-c3ccc(Br)cc3)o2)SC1=S","IC50","'='",850,"nM","CHEMBL4372",-23.21085383244341,3.9949000000000012,99.35880000000002,169.13996985080772,70.75,424.29699999999985,422.92346190000023,5,1,4,1,6,1,8,24,34,0,0,3,2,1,1,1,1,1,1,0,0,0.0625,14.493657512262521,8.010538932558944,6.498395718664359,4.181746462162935,2.8721551882158027,10.901044082073867,4.061209975074434,2.5146718853645305,1.5785622712474383,-1.8999999999999988,8.46152079875474,6.919270947476078,3.6050368483930764,0,32.70259670913596,9.589074368143644,0,18.097074424406422,50.04951921275558,0,18.80697031383964,0,0,0,39.90970229038716,31.45186050183618,1.4311996572326342,4.899909730850478,0,0,6.496859684315945,51.39261569457667,0,11.323698910571437,62.15879313928505,9.52595912816056,14.48898409899412,0,0,0,51.99453970571375,24.16967483065318,16.088242753564977,17.241963519422026,22.3378886076238,0,0,7.33837938658414,5.969305287951849,16,0,0,1,0,2,0,0,1,3,1,24,16,4,0,11,5,0,4,9,5,0,0,0,0,4,1,2,1,2,14,0,0,0,2,1,0,0,0,0,0,0
"CHEMBL559772","O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1ccc(-c2cnco2)cc1","IC50","'='",13000,"nM","CHEMBL4372",21.135115910530082,5.480600000000003,115.6805,192.43201324666015,85.09,439.543,439.01190427600034,6,1,5,1,7,0,9,29,42,0,0,5,5,0,0,3,0,0,2,0,0,0,16.24062027206623,10.635867015197897,8.557555919263645,6.378739112741224,4.827677047602532,14.010024120041763,5.222583375014783,3.439026423944193,2.1837345268964796,-3.0099999999999993,8.782211694340706,7.105501995182946,3.437169314576781,4.715119613734132,18.385754026223353,10.023291153407584,0,16.44910267404264,81.59310354001533,1.4118420783282006,32.11139473320656,0,5.001081976687867,0,22.673571755869474,30.69589267375312,0,9.967957041894417,0,4.895483475517775,4.715119613734132,72.2804691274442,0,21.8947740991212,47.91456552005029,4.417150937053347,4.715119613734132,18.385754026223353,0,22.673571755869474,12.08483741532659,47.65304536331066,11.126902983393991,36.36334343829033,11.379464229710852,13.54178063519485,0,10.023291153407584,0,20,0,0,0,0,3,0,1,2,2,1,29,18,2,0,13,13,0,5,9,6,0,0,0,0,2,0,1,1,5,20,0,0,0,3,2,0,0,0,0,2,1
"CHEMBL550230","O=S(=O)(Nc1sccc1-c1nc2ccccc2s1)c1cccc(-c2ccccc2)c1","IC50","'='",13000,"nM","CHEMBL4372",20.783915550412264,6.492600000000004,125.61949999999999,204.63294750214024,59.06,448.594,448.0373907520004,4,1,5,1,5,0,7,30,46,0,0,5,5,0,0,2,0,0,3,0,0,0,16.88515838610241,11.030405129234078,8.811475810748242,6.550880929258013,5.018878340916006,15.904562234077941,5.47650326649938,3.611168240460981,2.3239047839019724,-2.9999999999999987,8.262562245359891,7.6795841209829865,3.6281179138321997,4.715119613734132,13.401775505276145,10.023291153407584,0,20.561378342553297,94.84545979247153,1.4118420783282006,31.91459880602911,0,5.001081976687867,0,22.673571755869474,30.391017405210434,0,4.9839785209472085,0,4.895483475517775,4.715119613734132,89.94997631695375,0,21.697978171943753,47.91456552005029,0,4.715119613734132,13.401775505276145,0,22.673571755869474,54.38176836896965,46.69511093137806,5.563451491696996,35.67348245215644,10.008705673540632,1.4118420783282006,0,10.023291153407584,0,23,0,0,0,0,3,0,1,1,2,0,30,21,2,0,14,13,0,5,6,4,0,0,0,0,2,0,1,1,3,23,0,0,0,2,3,0,0,0,0,2,1
"CHEMBL551444","Cc1ccc(S(=O)(=O)Nc2sccc2-c2nc3ccccc3s2)cc1F","IC50","'='",11000,"nM","CHEMBL4372",-8.123064728303557,5.273120000000002,104.87850000000003,175.89141931289552,59.06,404.5129999999999,404.01231887600034,4,1,5,1,5,0,8,26,39,0,0,4,4,0,0,2,0,0,2,0,0,0.05555555555555555,14.763122859111636,9.719387365738692,8.000458047252858,5.942617606636473,4.547441101815968,13.093544470582556,4.665485503003994,3.0029049178394396,1.8649227436193954,-2.2899999999999996,7.754718695559173,6.458543311996875,3.110903873570624,4.715119613734132,13.401775505276145,10.023291153407584,12.669112958341575,22.012554165739633,58.59094754649173,1.4118420783282006,20.787695822635122,0,9.391497024362685,0,22.673571755869474,30.669156784374593,0,4.9839785209472085,0,11.747375592813455,4.715119613734132,65.07613640371684,0,10.571075188549761,47.91456552005029,0,4.715119613734132,17.792190552950963,0,22.673571755869474,18.127256122989884,47.98355155697675,9.675727160207655,27.448931115135114,15.825926514586527,1.4118420783282006,0,10.023291153407584,0,18,1,0,0,0,3,0,1,1,2,0,26,19,2,0,11,10,0,5,6,4,0,0,0,0,3,0,1,2,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL551041","COc1ccc(S(=O)(=O)Nc2sccc2-c2nc3ccccc3s2)cc1","IC50","'='",18000,"nM","CHEMBL4372",7.321840619149524,4.834200000000003,106.7355,178.244399639644,68.29,402.5219999999999,402.0166553080004,5,1,6,1,6,0,8,26,40,0,0,4,4,0,0,2,0,0,2,0,0,0.05555555555555555,14.793406676566274,9.68865341969794,7.867662028596141,5.880005074489945,4.481893859069996,13.562810524541804,4.532689484347277,2.940292385692911,1.8379513383639463,-2.419999999999999,7.300751906619665,6.712359966612546,3.1837339064943344,9.45198256753418,20.439727964158735,10.023291153407584,0,17.819861230212858,64.63336625415502,1.4118420783282006,20.787695822635122,0,5.001081976687867,5.749511833283905,22.673571755869474,32.386363246670044,0,4.9839785209472085,0,4.895483475517775,11.753072072616721,59.73788277863725,0,16.320587021833667,47.91456552005029,4.736862953800049,4.715119613734132,13.401775505276145,0,22.673571755869474,12.08483741532659,47.65304536331066,5.563451491696996,39.969917798698596,15.758217506824536,1.4118420783282006,0,10.023291153407584,0,18,0,0,0,0,3,0,1,1,3,0,26,20,2,0,11,10,0,6,8,5,0,0,0,0,2,1,1,2,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL556886","CSc1nccc(S(=O)(=O)c2ccc(S(=O)(=O)Nc3sccc3-c3nc4ccccc4s3)s2)n1","IC50","'='",18000,"nM","CHEMBL4372",25.334883872517945,5.2318000000000024,137.3252999999999,231.01611625565752,118.97999999999999,566.7580000000007,565.9339309280003,8,1,8,1,11,0,14,34,48,0,0,5,5,0,0,4,0,0,1,0,0,0.05,20.77031677220482,14.599066934408757,13.096514694825263,10.602054552123633,8.093445318190204,15.357067629802781,5.8529919581916925,3.788929520356935,2.364791517142469,-2.359999999999999,12.05453469005851,9.016205012336842,4.363962048917333,4.715119613734132,37.97145363261596,19.860544289825086,0,17.819861230212858,78.46911409732283,1.4118420783282006,20.787695822635122,0,5.001081976687867,0,45.77224258319533,36.06729727719894,0,14.951935562841626,0,18.600754815534106,10.89904371485059,59.86835928178872,0,10.571075188549761,80.85048948379364,0,4.715119613734132,31.787529531499498,0,34.01035763380421,23.846722364717706,47.794550756763826,15.848622371022415,23.92420619578756,18.42706402858479,11.594238538818148,9.837253136417502,10.023291153407584,0,20,0,0,0,0,6,0,1,3,4,0,34,22,4,0,13,13,0,8,12,8,0,0,0,0,4,1,1,3,6,19,0,0,0,3,2,0,0,0,0,2,1
"CHEMBL564671","Cc1ccc(S(=O)(=O)Nc2scc(C)c2-c2nc3ccccc3s2)cc1Cl","IC50","'='",8900,"nM","CHEMBL4372",0.24760473941925276,6.0958400000000035,114.66749999999999,191.2040332515832,59.06,434.99499999999983,433.9984184000004,4,1,6,1,5,0,8,27,42,0,0,4,4,0,0,2,0,0,2,0,0,0.10526315789473684,16.01905180513009,10.347351838747919,8.628422520262083,6.504184070317342,5.043201095363263,14.343544470582556,4.915485503003994,3.1789359541474225,1.9973709975188643,-1.9299999999999997,7.829910015224054,6.905919884417724,3.47677914984703,4.715119613734132,13.401775505276145,10.023291153407584,13.703784234591359,30.317522769777067,52.54852883882844,6.434475392069527,20.787695822635122,0,5.001081976687867,0,34.27451164610199,29.02025884904021,0,4.9839785209472085,0,18.599267710109135,4.715119613734132,63.80258166044597,0,10.571075188549761,59.515505410282806,0,4.715119613734132,13.401775505276145,0,22.673571755869474,29.7281960132224,54.356476458306126,18.81063614245964,26.078172558964894,10.008705673540632,1.4118420783282006,0,10.023291153407584,0,19,0,1,0,0,3,0,1,1,2,0,27,22,2,0,11,10,0,6,6,4,0,0,0,0,3,0,1,3,3,17,0,0,0,2,2,0,0,0,0,2,1
"CHEMBL3099026","Cc1cc(N)c2cc(NC(=O)c3ccc4ccccc4n3)ccc2n1","IC50","'='",81000,"nM","CHEMBL4372",81.47891317629184,3.9259200000000014,100.58860000000003,166.7259794597821,80.89999999999999,328.3749999999997,328.13241113200047,5,3,4,2,4,1,5,25,41,0,0,4,4,0,0,2,0,0,2,0,0,0.05,12.197102672463696,6.769371729481785,4.7322035475333255,3.0898606151628787,2.0127114277170413,14.61101251598166,4.7322035475333255,3.0898606151628787,2.0127114277170413,-3.4699999999999993,5.524191446433693,5.868053862108094,2.8734466093126794,11.029530329014648,15.875136771245923,0,6.851892117295679,34.0022544039816,60.42418707663295,4.235526234984602,21.805849864162113,0,11.374772549367124,0,0,26.849924649269283,0,9.967957041894417,0,6.851892117295679,11.029530329014648,71.81204306632986,0,0,39.08780214288074,11.029530329014648,9.77851570501903,4.9839785209472085,0,0,24.16967483065318,43.10640436327545,31.953424641655836,24.74098699693472,5.693927994848461,4.235526234984602,0,5.907179729351506,0,20,0,0,0,0,0,0,2,2,1,0,25,21,1,0,11,11,0,4,6,5,0,0,0,0,1,0,3,1,2,18,0,0,0,0,4,0,0,0,0,4,2
"CHEMBL271701","CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(C(=O)NO)cc1","IC50","'='",42000,"nM","CHEMBL4372",35.52492461926497,6.459300000000006,126.99340000000008,247.42322772387445,78.43,430.6329999999994,430.31954320400115,5,3,20,3,3,2,5,31,73,0,0,1,1,0,0,0,0,0,1,0,0,0.6153846153846154,15.119172062391506,7.511642869548856,4.175199019484473,2.235459897528936,1.1465695216188463,28.314318351012634,4.175199019484473,2.235459897528936,1.1465695216188463,-2.1399999999999997,4.461246856390927,18.61478440229839,14.488305093023031,10.782934700691623,17.023893279746808,11.291396868387768,0,165.45386459401126,36.27381832272431,4.254883813889036,0,0,0,0,0,72.51307569371511,0,10.782934700691623,0,102.56970042022296,0,47.40072130611831,0,0,11.814359458703011,5.309813353288376,14.79860818918744,5.4731213474032465,0,0,82.02427223532843,49.51291341367048,60.9267513186192,10.96606844936176,0,2.8236841566564013,7.33837938658414,5.907179729351506,0,26,0,0,0,0,0,0,2,0,3,0,31,64,3,0,3,3,0,20,8,5,0,0,0,0,2,1,6,16,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL3634967","Cc1cc(S(=O)(=O)N(Cc2ccc(CCN)cc2)[C@H](C)C(=O)NO)ccc1F.Cl","IC50","'='",1200,"nM","CHEMBL4372",40.661753336305324,1.72012,102.45740000000004,197.50891648309013,112.73,409.48299999999966,409.1471554680007,7,4,12,3,5,1,9,28,52,1,0,2,2,0,0,0,0,0,2,0,0,0.3157894736842105,14.077343292756142,8.130202751772478,6.229732900891004,4.224548791273325,2.672215637445659,18.440028499935572,4.506203559100717,2.7499392652853967,1.5486774243872792,-2.329999999999999,6.085024891050413,9.24309296722702,4.930749940953155,11.19283832312952,36.354478678686064,27.68761292312473,12.669112958341575,50.95741771579111,47.192414429160834,5.666725892217236,0,0,4.39041504767482,0,0,55.89418005274105,0,9.77833733869948,5.719716975726273,37.4869447641041,6.496859684315945,64.80450626977995,0,0,15.930470882759089,5.719716975726273,10.00407100511562,18.281333379407002,4.305215991296234,0,24.16967483065318,61.39117941831755,22.94596235835858,15.861551924879533,14.658797466051942,1.4118420783282006,11.454490810640218,5.907179729351506,0,19,1,0,0,0,1,0,3,0,4,0,28,38,3,0,6,6,0,12,11,7,0,0,0,0,4,1,4,7,0,12,0,0,0,0,2,0,0,0,0,0,0
"CHEMBL81398","O=c1ccccn1O","IC50","'='",5000000,"nM","CHEMBL4372",31.65537954270502,0.2876999999999999,26.91249999999999,53.59513304840568,40.540000000000006,111.09999999999997,111.0320284,3,1,1,1,2,1,3,8,13,0,0,1,0,0,1,0,0,1,0,0,0,0,3.763710176427684,1.8339119265669448,1.0863335479935172,0.5738362730592499,0.26498508643587404,4.242160217030808,1.0863335479935172,0.5738362730592499,0.26498508643587404,-1.25,1.6164554096876416,1.6944897959183673,0.7026627218934911,0,16.17993127536065,4.794537184071822,0,5.483034224680881,24.332221767128832,1.4311996572326342,0,0,0,0,0,16.918304887029134,0,5.063217724965349,0,0,0,24.332221767128832,0,0,5.907179729351506,5.209533821043797,4.794537184071822,0,5.063217724965349,0,6.052071746035566,6.052071746035566,12.2280782750577,5.483034224680881,0,0,0,5.907179729351506,1.4311996572326342,5,0,0,0,0,0,0,0,1,2,0,8,6,1,0,4,2,0,1,5,3,0,0,0,0,1,1,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0
"CHEMBL633","CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1","IC50","'='",3500,"nM","CHEMBL4372",96.11531475091319,6.936200000000007,143.41749999999985,252.28157612644347,42.68,645.3190000000013,645.0236897880009,4,0,14,0,4,0,6,31,60,0,0,3,3,0,0,1,0,0,2,0,0,0.4,19.24288399526265,9.976903883595146,7.328965956211108,4.948423984534947,4.019995778537864,22.31940559241882,5.171467665034786,3.4292773444210662,2.2050208863695993,-1.13,6.7192714573032,11.651596931772385,5.815185868306782,4.736862953800049,36.73271897307954,6.372924901329379,7.140364542130793,94.73521186982235,40.67166318303311,0,10.969244356107037,0,0,5.749511833283905,45.181741254136114,53.70054920386164,0,4.899909730850478,0,39.674451055875174,26.049564295864123,60.282027190379,0,5.749511833283905,61.934230556608085,14.053923621703873,4.794537184071822,0,0,0,45.0558573762063,82.67564164708728,52.60538997138178,23.669884483189545,23.65176463671688,5.783244946364939,0,0,0,25,0,0,0,2,0,0,1,0,2,1,31,45,1,0,8,8,0,14,7,4,0,0,0,0,3,1,2,10,1,14,0,0,0,1,2,0,0,0,0,2,1
"CHEMBL551580","COc1ccc(-c2ccc(S(=O)(=O)Nc3sccc3-c3nc4ccccc4s3)cc2Cl)cc1","IC50","'='",3000,"nM","CHEMBL4372",31.00472995223119,7.154600000000005,137.1814999999999,227.81967157309316,68.29,513.065,512.0089830840004,5,1,7,1,6,0,9,33,50,0,0,5,5,0,0,2,0,0,3,0,0,0.041666666666666664,18.927300095593957,12.00560012921178,9.68460873810998,7.180215106625323,5.501458482534273,17.001792761046417,5.971671720851891,3.95702906307137,2.514230375361513,-2.909999999999999,9.75523699958635,8.793775907950847,4.34559862998231,9.45198256753418,20.439727964158735,10.023291153407584,0,21.932136898723517,82.76062237714493,6.434475392069527,31.91459880602911,0,5.001081976687867,5.749511833283905,34.27451164610199,36.49863891518071,0,4.9839785209472085,0,4.895483475517775,11.753072072616721,82.88777221536847,0,27.447490005227657,59.515505410282806,4.736862953800049,4.715119613734132,13.401775505276145,0,22.673571755869474,41.81303342854899,53.216496855007655,16.149536297135317,44.082193467209265,15.758217506824536,1.4118420783282006,0,10.023291153407584,0,24,0,1,0,0,3,0,1,1,3,0,33,25,2,0,14,13,0,7,8,5,0,0,0,0,3,1,1,2,3,23,0,0,0,2,3,0,0,0,0,2,1
